Tipo de identificación,ID. Cliente,Saldo de aportes,Valor aporte mensual,Saldo aportes ordinarios,Saldo aportes extraordinarios,Valor revalorización,Monto promedio año,Ultima fecha de pago
C,18509,2222466.0,13000,2222466.0,0,0,2222466,2022-09-26
C,44330,506572.0,13000,506572.0,0,0,421539,2024-09-30
C,22766,472917.0,13000,472917.0,0,0,414899,2024-09-17
C,27112,38866.0,13000,38866.0,0,0,38866,2022-03-31
C,23480,31388.0,13000,31388.0,0,0,31388,2022-10-27
C,14449,87598.0,13000,87598.0,0,0,87598,2023-02-22
C,14448,104022.0,13000,104022.0,0,0,48037,2024-09-30
C,6917,4782727.0,13000,4782727.0,0,0,4718439,2024-09-30
C,36790,34298.0,13000,34298.0,0,0,34298,2022-03-31
C,6916,246664.0,13000,246664.0,0,0,246664,2022-03-31
C,14447,174042.0,13000,174042.0,0,0,174042,2023-06-30
C,36787,123139.0,13000,123139.0,0,0,123139,2022-03-31
C,6902,381924.0,13000,381924.0,0,0,381924,2022-03-31
C,33662,536288.0,13000,536288.0,0,0,512328,2024-05-31
C,18938,11384.0,13000,11384.0,0,0,11384,2022-03-31
C,18937,68298.0,13000,68298.0,0,0,68298,2022-03-31
C,18936,186728.0,13000,186728.0,0,0,186728,2022-11-22
C,18935,837833.0,13000,837833.0,0,0,731085,2024-09-20
C,27574,99566.0,13000,99566.0,0,0,99566,2022-03-31
C,23479,175011.0,13000,175011.0,0,0,175011,2022-08-30
C,18934,917385.0,13000,917385.0,0,0,877578,2024-07-31
C,18933,315000.0,13000,315000.0,0,0,219542,2024-09-04
C,18932,761946.0,13000,761946.0,0,0,761946,2022-12-24
C,18931,62457.0,13000,62457.0,0,0,62457,2022-03-31
C,18928,580494.0,13000,580494.0,0,0,580494,2022-03-31
C,18927,88961.0,13000,88961.0,0,0,88961,2023-01-28
C,18926,1912956.0,13000,1912956.0,0,0,1892828,2024-05-21
C,23475,670260.0,13000,670260.0,0,0,605972,2024-09-30
C,18925,82619.0,13000,82619.0,0,0,82619,2022-03-31
C,18924,981017.0,13000,981017.0,0,0,981017,2022-11-23
C,18923,724407.0,13000,724407.0,0,0,724407,2023-06-30
C,18922,32528.0,13000,32528.0,0,0,23304,2024-08-15
C,18921,58103.0,13000,58103.0,0,0,58103,2022-12-24
C,18920,39526.0,13000,39526.0,0,0,39526,2022-03-31
C,42346,23405.0,13000,23405.0,0,0,23405,2022-03-31
C,18919,604858.0,13000,604858.0,0,0,604858,2022-03-31
C,18918,76613.0,13000,76613.0,0,0,76613,2022-11-23
C,14432,51596.0,13000,51596.0,0,0,51596,2022-03-31
C,18917,2271152.0,13000,2271152.0,0,0,2270118,2024-03-05
C,18916,55931.0,13000,55931.0,0,0,55931,2022-03-31
C,18915,224674.0,13000,224674.0,0,0,224674,2022-03-31
C,14430,87747.0,13000,87747.0,0,0,87747,2022-12-24
C,36785,146228.0,13000,146228.0,0,0,146228,2022-03-31
C,47048,51856.0,13000,51856.0,0,0,51856,2022-03-31
C,27630,77189.0,13000,77189.0,0,0,77189,2022-07-29
C,19113,210711.0,13000,210711.0,0,0,210711,2023-01-28
C,19112,54406.0,13000,54406.0,0,0,54406,2022-03-31
C,19111,122836.0,13000,122836.0,0,0,122836,2022-03-31
C,19110,44765.0,13000,44765.0,0,0,44765,2022-12-24
C,16767,1420346.0,13000,1420346.0,0,0,1364926,2024-09-06
C,19109,68443.0,13000,68443.0,0,0,68443,2022-03-31
C,19105,364561.0,13000,364561.0,0,0,300273,2024-09-30
C,19104,26493.0,13000,26493.0,0,0,26493,2022-03-31
C,36858,196625.0,13000,196625.0,0,0,196625,2023-06-30
C,19103,3644477.0,13000,3644477.0,0,0,3578795,2024-09-16
C,14636,183166.0,13000,183166.0,0,0,183166,2022-03-31
C,19102,65169.0,13000,65169.0,0,0,65169,2022-10-27
C,7136,150919.0,13000,150919.0,0,0,150919,2022-03-31
C,19101,27201.0,13000,27201.0,0,0,27201,2022-03-31
C,36857,259204.0,13000,259204.0,0,0,259204,2022-03-31
C,54039,64230.0,13000,64230.0,0,0,64230,2022-03-31
C,19100,109608.0,13000,109608.0,0,0,109608,2022-03-31
C,36856,382017.0,13000,382017.0,0,0,382017,2022-03-31
C,19099,68253.0,13000,68253.0,0,0,68253,2022-03-31
C,19098,63983.0,13000,63983.0,0,0,63983,2022-07-29
C,19097,367168.0,13000,367168.0,0,0,367168,2022-03-31
C,19096,208451.0,13000,208451.0,0,0,208451,2022-03-31
C,19095,3238122.0,13000,3238122.0,0,0,3232140,2024-04-08
C,19094,1109172.0,13000,1109172.0,0,0,1109172,2023-02-22
C,27629,27260.0,13000,27260.0,0,0,27260,2022-03-31
C,19093,334571.0,13000,334571.0,0,0,334571,2022-03-31
C,36860,37007.0,13000,37007.0,0,0,37007,2023-03-30
C,33675,2820.0,13000,2820.0,0,0,2820,2022-03-31
C,19107,113389.0,13000,113389.0,0,0,113389,2022-03-31
C,42378,243891.0,13000,243891.0,0,0,243891,2022-07-29
C,14647,26597.0,13000,26597.0,0,0,26597,2022-03-31
C,23617,23620.0,13000,23620.0,0,0,23620,2022-03-31
C,7153,415734.0,13000,415734.0,0,0,415734,2022-03-31
C,36859,799565.0,13000,799565.0,0,0,799565,2023-10-21
C,1322,392625.0,13000,392625.0,0,0,328337,2024-09-30
C,14646,44630.0,13000,44630.0,0,0,44630,2022-07-29
C,5577,178361.0,13000,178361.0,0,0,178361,2022-03-31
C,27140,33339.0,13000,33339.0,0,0,33339,2022-03-31
C,47018,146708.0,13000,146708.0,0,0,146708,2022-03-31
C,5589,132924.0,13000,132924.0,0,0,132924,2023-02-22
C,30980,113761.0,13000,113761.0,0,0,113761,2022-03-31
C,36452,165869.0,13000,165869.0,0,0,165869,2022-03-31
C,30979,37754.0,13000,37754.0,0,0,37754,2022-03-31
C,30978,224384.0,13000,224384.0,0,0,224384,2023-03-23
C,52989,146060.0,13000,146060.0,0,0,146060,2022-03-31
C,27138,555719.0,13000,555719.0,0,0,474190,2024-09-30
C,5568,1509453.0,13000,1509453.0,0,0,1476230,2024-09-02
C,30977,27291.0,13000,27291.0,0,0,27291,2022-03-31
C,5567,53528.0,13000,53528.0,0,0,53528,2022-03-31
C,30976,369832.0,13000,369832.0,0,0,369832,2022-09-28
C,30975,445840.0,13000,445840.0,0,0,422004,2024-09-30
C,30974,350605.0,13000,350605.0,0,0,350605,2022-08-30
C,5566,329119.0,13000,329119.0,0,0,329119,2022-03-31
C,47792,1162570.0,13000,1162570.0,0,0,1046761,2024-09-16
C,13518,191249.0,13000,191249.0,0,0,191249,2022-03-31
C,30973,2440485.0,13000,2440485.0,0,0,2344110,2024-09-07
C,22798,577290.0,13000,577290.0,0,0,577290,2022-03-31
C,30972,746844.0,13000,746844.0,0,0,667067,2024-09-16
C,42235,4001555.0,13000,4001555.0,0,0,3716626,2024-08-31
C,30971,26740.0,13000,26740.0,0,0,26740,2022-03-31
C,10816,6537776.0,13000,6537776.0,0,0,6444581,2024-09-03
C,32382,2016288.0,13000,2016288.0,0,0,1976361,2024-09-10
C,30970,27307.0,13000,27307.0,0,0,27307,2022-03-31
C,30969,127632.0,13000,127632.0,0,0,127632,2022-07-29
C,22811,62291.0,13000,62291.0,0,0,62291,2022-12-24
C,18402,2942829.0,13000,2942829.0,0,0,2848136,2024-09-02
C,18401,631193.0,13000,631193.0,0,0,544080,2024-09-07
C,18400,662312.0,13000,662312.0,0,0,598024,2024-09-30
C,18399,122014.0,13000,122014.0,0,0,122014,2022-03-31
C,18398,66810.0,13000,66810.0,0,0,66810,2022-11-23
C,18397,80570.0,13000,80570.0,0,0,79110,2024-03-21
C,18396,63167.0,13000,63167.0,0,0,63167,2023-04-20
C,18395,584243.0,13000,584243.0,0,0,584243,2023-08-28
C,18394,100000.0,13000,100000.0,0,0,100000,2022-10-08
C,22765,69217.0,13000,69217.0,0,0,69217,2022-03-31
C,18320,136216.0,13000,136216.0,0,0,136216,2022-09-28
C,5509,140979.0,13000,140979.0,0,0,140979,2022-03-31
C,36533,31022.0,13000,31022.0,0,0,31022,2022-07-29
C,13464,165629.0,13000,165629.0,0,0,165629,2022-05-24
C,36532,42636.0,13000,42636.0,0,0,42636,2022-03-31
C,22935,614958.0,13000,614958.0,0,0,550670,2024-09-30
C,27226,126555.0,13000,126555.0,0,0,126555,2022-03-31
C,31015,64048.0,13000,64048.0,0,0,64048,2022-03-31
C,27225,236041.0,13000,236041.0,0,0,236041,2023-12-06
C,13753,56833.0,13000,56833.0,0,0,56833,2023-04-20
C,13752,583634.0,13000,583634.0,0,0,583634,2022-03-31
C,5855,1135507.0,13000,1135507.0,0,0,1045657,2024-09-07
C,13751,225262.0,13000,225262.0,0,0,225262,2022-03-31
C,27224,43870.0,13000,43870.0,0,0,43870,2023-10-27
C,5854,26967.0,13000,26967.0,0,0,26967,2022-03-31
C,5853,913167.0,13000,913167.0,0,0,841266,2024-09-30
C,1171,338411.0,13000,338411.0,0,0,338411,2022-03-31
C,36531,26731.0,13000,26731.0,0,0,26731,2023-03-09
C,13750,1401087.0,13000,1401087.0,0,0,1401087,2022-03-31
C,50537,509337.0,13000,509337.0,0,0,445049,2024-09-30
C,27223,315266.0,13000,315266.0,0,0,315266,2022-03-31
C,5850,121751.0,13000,121751.0,0,0,121751,2023-08-28
C,5849,71617.0,13000,71617.0,0,0,71617,2023-04-20
C,5848,796824.0,13000,796824.0,0,0,729340,2024-07-04
C,13747,47289.0,13000,47289.0,0,0,47289,2022-11-23
C,5847,29839.0,13000,29839.0,0,0,29839,2022-03-31
C,36528,216087.0,13000,216087.0,0,0,216087,2022-03-31
C,27221,60197.0,13000,60197.0,0,0,60197,2022-03-31
C,27220,101163.0,13000,101163.0,0,0,101163,2023-02-22
C,13746,435468.0,13000,435468.0,0,0,435468,2023-11-29
C,5846,88159.0,13000,88159.0,0,0,88159,2022-07-29
C,27219,731529.0,13000,731529.0,0,0,703536,2024-08-28
C,1169,39427.0,13000,39427.0,0,0,39427,2022-03-31
C,18503,290482.0,13000,290482.0,0,0,255942,2024-09-30
C,22931,321314.0,13000,321314.0,0,0,321314,2023-08-28
C,13729,125624.0,13000,125624.0,0,0,125624,2022-03-31
C,13728,21548.0,13000,21548.0,0,0,21548,2022-03-31
C,27561,121896.0,13000,121896.0,0,0,121896,2022-03-31
C,36784,530671.0,13000,530671.0,0,0,451058,2024-09-30
C,23474,36363.0,13000,36363.0,0,0,36363,2022-03-31
C,27560,32415.0,13000,32415.0,0,0,32415,2022-03-31
C,40071,1750096.0,13000,1750096.0,0,0,1718681,2024-08-09
C,23473,70910.0,13000,70910.0,0,0,70910,2022-03-31
C,6893,27894.0,13000,27894.0,0,0,27894,2022-03-31
C,27559,491859.0,13000,491859.0,0,0,491859,2023-03-30
C,31217,884266.0,13000,884266.0,0,0,884266,2022-07-05
C,47674,833203.0,13000,833203.0,0,0,749555,2024-09-04
C,27558,88757.0,13000,88757.0,0,0,88757,2022-12-24
C,23472,139089.0,13000,139089.0,0,0,139089,2022-08-30
C,6892,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,10849,1927629.0,13000,1927629.0,0,0,1927629,2022-03-31
C,6891,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,33658,120776.0,13000,120776.0,0,0,120776,2022-03-31
C,50029,1961229.0,13000,1961229.0,0,0,1961229,2023-12-29
C,45257,619447.0,13000,619447.0,0,0,589400,2024-07-31
C,27557,27201.0,13000,27201.0,0,0,27201,2022-03-31
C,27556,127349.0,13000,127349.0,0,0,127349,2022-03-31
C,52419,163149.0,13000,163149.0,0,0,163149,2022-03-31
C,52033,91711.0,13000,91711.0,0,0,91711,2022-03-31
C,36779,419352.0,13000,419352.0,0,0,419352,2022-03-31
C,42345,120309.0,13000,120309.0,0,0,120309,2022-03-31
C,48293,32693.0,13000,32693.0,0,0,32693,2022-03-31
C,18903,415223.0,13000,415223.0,0,0,415223,2022-12-24
C,14425,54839.0,13000,54839.0,0,0,54839,2023-02-22
C,33639,31597.0,13000,31597.0,0,0,31597,2022-10-27
C,23460,127823.0,13000,127823.0,0,0,127823,2022-03-31
C,36775,10550.0,13000,10550.0,0,0,10550,2022-03-31
C,6872,108780.0,13000,108780.0,0,0,108780,2022-03-31
C,23459,27218.0,13000,27218.0,0,0,27218,2022-03-31
C,1188,474265.0,13000,474265.0,0,0,434458,2024-07-31
C,31216,31231.0,13000,31231.0,0,0,31231,2022-11-23
C,18888,305852.0,13000,305852.0,0,0,305852,2023-08-28
C,14422,61021.0,13000,61021.0,0,0,61021,2022-03-31
C,18887,68849.0,13000,68849.0,0,0,68849,2022-03-31
C,6871,938673.0,13000,938673.0,0,0,938673,2023-04-20
C,23458,148917.0,13000,148917.0,0,0,148917,2022-03-31
C,19078,873608.0,13000,873608.0,0,0,873608,2023-08-28
C,19077,69862.0,13000,69862.0,0,0,69862,2022-03-31
C,19076,1442731.0,13000,1442731.0,0,0,1378443,2024-09-30
C,14619,222492.0,13000,222492.0,0,0,222492,2022-03-31
C,19075,436888.0,13000,436888.0,0,0,436888,2023-09-26
C,19074,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,40098,200865.0,13000,200865.0,0,0,200865,2022-03-31
C,7135,131404.0,13000,131404.0,0,0,131404,2022-07-29
R,14633,54751.0,13000,54751.0,0,0,54751,2022-03-31
C,31259,764048.0,13000,764048.0,0,0,764048,2022-03-31
C,45274,334769.0,13000,334769.0,0,0,334769,2022-03-31
C,7134,48550.0,13000,48550.0,0,0,48550,2022-03-31
C,23608,359795.0,13000,359795.0,0,0,325255,2024-09-30
C,23607,26694.0,13000,26694.0,0,0,26694,2022-03-31
C,33674,34816.0,13000,34816.0,0,0,34816,2023-04-20
C,7133,1427444.0,13000,1427444.0,0,0,1363156,2024-09-30
C,45783,964073.0,13000,964073.0,0,0,913482,2024-08-15
C,14632,1659087.0,13000,1659087.0,0,0,1601868,2024-09-30
C,40097,1713790.0,13000,1713790.0,0,0,1706906,2024-04-26
R,23606,158303.0,13000,158303.0,0,0,158303,2022-03-31
C,14631,337609.0,13000,337609.0,0,0,337609,2022-12-24
C,36855,123914.0,13000,123914.0,0,0,123914,2022-03-31
C,23595,77832.0,13000,77832.0,0,0,77832,2022-03-31
C,23585,36711.0,13000,36711.0,0,0,36711,2022-03-31
C,7104,68075.0,13000,68075.0,0,0,68075,2022-03-31
C,42373,366502.0,13000,366502.0,0,0,315400,2024-09-16
C,27524,26789.0,13000,26789.0,0,0,26789,2022-03-31
C,18809,1966555.0,13000,1966555.0,0,0,1902267,2024-09-30
C,33524,581414.0,13000,581414.0,0,0,517126,2024-09-30
C,6789,122666.0,13000,122666.0,0,0,122666,2022-03-31
C,23420,155504.0,13000,155504.0,0,0,155504,2022-03-31
C,47671,37503.0,13000,37503.0,0,0,37503,2022-03-31
C,14382,264410.0,13000,264410.0,0,0,264410,2022-03-31
C,27523,64776.0,13000,64776.0,0,0,64776,2022-03-31
C,23419,55904.0,13000,55904.0,0,0,55904,2022-03-31
C,6788,36078.0,13000,36078.0,0,0,36078,2022-03-31
C,6787,46225.0,13000,46225.0,0,0,46225,2022-03-31
C,18808,184012.0,13000,184012.0,0,0,184012,2022-03-31
C,6786,94217.0,13000,94217.0,0,0,94217,2023-03-30
C,18393,1773962.0,11600,1773962.0,0,0,1775769,2024-06-19
C,18392,67291.0,13000,67291.0,0,0,67291,2023-06-30
C,22810,44333.0,13000,44333.0,0,0,44333,2023-03-30
C,5586,1089211.0,13000,1089211.0,0,0,1089211,2022-03-31
C,22809,76779.0,13000,76779.0,0,0,76779,2022-03-31
C,22797,769506.0,13000,769506.0,0,0,721966,2024-09-07
C,18388,412395.0,13000,412395.0,0,0,412395,2022-03-31
C,18387,2588381.0,13000,2588381.0,0,0,2548746,2024-07-05
C,18386,109605.0,13000,109605.0,0,0,109605,2022-03-31
C,18385,797825.0,13000,797825.0,0,0,749212,2024-09-12
C,18384,516170.0,13000,516170.0,0,0,516170,2022-03-31
C,18383,429838.0,13000,429838.0,0,0,429838,2022-12-24
C,32796,7811.0,13000,7811.0,0,0,7811,2022-08-30
C,3771,1496691.0,13000,1496691.0,0,0,1407644,2024-08-05
C,26471,27218.0,13000,27218.0,0,0,27218,2022-03-31
C,25582,1693807.0,20000,1693807.0,0,0,1553300,2024-09-20
C,26470,458479.0,13000,458479.0,0,0,458479,2023-12-29
C,21720,319984.0,13000,319984.0,0,0,319984,2022-03-31
C,21719,31636.0,13000,31636.0,0,0,31636,2022-03-31
C,3772,283068.0,13000,283068.0,0,0,218780,2024-09-30
C,3757,1172958.0,13000,1172958.0,0,0,1092662,2024-09-11
C,35877,56081.0,13000,56081.0,0,0,56081,2022-03-31
C,26469,27218.0,13000,27218.0,0,0,27218,2022-03-31
C,12344,46717.0,13000,46717.0,0,0,46717,2022-03-31
C,32795,62462.0,13000,62462.0,0,0,62462,2022-03-31
C,26468,125645.0,13000,125645.0,0,0,125645,2022-03-31
C,12343,26231.0,13000,26231.0,0,0,26231,2022-03-31
C,3756,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,35876,650102.0,13000,650102.0,0,0,650102,2022-03-31
C,3755,51966.0,13000,51966.0,0,0,51966,2022-03-31
C,26467,137988.0,13000,137988.0,0,0,137988,2022-08-30
C,26466,210288.0,13000,210288.0,0,0,210288,2023-03-14
C,32794,134125.0,13000,134125.0,0,0,134125,2022-03-31
C,26464,988865.0,13000,988865.0,0,0,988865,2023-08-28
C,12342,128283.0,13000,128283.0,0,0,128283,2022-11-23
C,21708,27201.0,13000,27201.0,0,0,27201,2022-03-31
C,10392,2295631.0,50000,2295631.0,0,0,2161260,2024-09-16
C,27210,2604816.0,13000,2604816.0,0,0,2592941,2024-09-06
C,5830,13372.0,13000,13372.0,0,0,13372,2022-03-31
C,5829,135502.0,13000,135502.0,0,0,135502,2022-08-30
C,5828,552292.0,13000,552292.0,0,0,552292,2022-11-23
C,5827,203713.0,13000,203713.0,0,0,203713,2022-03-31
C,13727,75605.0,13000,75605.0,0,0,75605,2022-12-24
C,36524,1725580.0,13000,1725580.0,0,0,1689468,2024-07-18
C,13726,292914.0,13000,292914.0,0,0,292914,2022-03-31
C,13725,1181835.0,13000,1181835.0,0,0,1181835,2022-03-31
C,5820,28487.0,13000,28487.0,0,0,28487,2022-03-31
C,22919,26597.0,13000,26597.0,0,0,26597,2022-03-31
C,22918,11778.0,13000,11778.0,0,0,11778,2022-03-31
C,13723,69475.0,13000,69475.0,0,0,69475,2022-03-31
C,5819,67491.0,13000,67491.0,0,0,67491,2022-03-31
C,13722,277512.0,13000,277512.0,0,0,213224,2024-09-30
C,42247,24710.0,13000,24710.0,0,0,24710,2022-03-31
C,51147,58475.0,13000,58475.0,0,0,58475,2022-03-31
C,13721,100125.0,13000,100125.0,0,0,100125,2022-03-31
C,22917,353598.0,13000,353598.0,0,0,289310,2024-09-30
C,10825,173606.0,13000,173606.0,0,0,173606,2022-05-24
C,51146,889062.0,13000,889062.0,0,0,889062,2022-03-31
C,18487,31597.0,13000,31597.0,0,0,31597,2022-07-29
C,27207,2402669.0,13000,2402669.0,0,0,2355457,2024-09-23
C,33305,330101.0,13000,330101.0,0,0,330101,2022-03-31
C,42246,567711.0,13000,567711.0,0,0,503423,2024-09-30
C,51145,247664.0,13000,247664.0,0,0,247664,2022-08-04
C,13720,27062.0,13000,27062.0,0,0,27062,2022-03-31
C,43743,801145.0,13000,801145.0,0,0,740466,2024-09-13
C,51144,242963.0,13000,242963.0,0,0,242963,2023-03-23
C,42245,1164133.0,13000,1164133.0,0,0,1073056,2024-09-23
C,13719,57149.0,13000,57149.0,0,0,57149,2022-03-31
C,13718,89940.0,13000,89940.0,0,0,89940,2023-08-28
C,13717,285860.0,13000,285860.0,0,0,285860,2022-09-28
C,13716,26337.0,13000,26337.0,0,0,26337,2022-03-31
C,42244,1091606.0,13000,1091606.0,0,0,1091606,2022-08-30
C,18508,67516.0,13000,67516.0,0,0,67516,2022-03-31
C,42250,138122.0,13000,138122.0,0,0,138122,2023-03-03
C,36534,16933.0,13000,16933.0,0,0,16933,2022-03-31
C,5856,26597.0,13000,26597.0,0,0,26597,2022-03-31
C,43800,268420.0,13000,268420.0,0,0,268420,2022-07-29
C,23457,63471.0,13000,63471.0,0,0,63471,2022-03-31
C,27550,836201.0,13000,836201.0,0,0,788802,2024-09-20
C,6870,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,6869,143517.0,13000,143517.0,0,0,143517,2022-03-31
C,31215,10865.0,13000,10865.0,0,0,10865,2022-03-31
C,46398,377292.0,13000,377292.0,0,0,377688,2024-04-08
C,6868,4435089.0,50000,4435089.0,0,0,4268666,2024-08-09
C,31214,10778.0,13000,10778.0,0,0,10778,2022-03-31
C,6867,70050.0,13000,70050.0,0,0,70050,2022-03-31
C,6901,354054.0,13000,354054.0,0,0,354054,2022-07-29
C,27566,477427.0,13000,477427.0,0,0,476193,2024-01-31
C,6900,238306.0,13000,238306.0,0,0,238306,2023-12-29
C,6899,51890.0,13000,51890.0,0,0,51890,2022-03-31
C,14436,131986.0,13000,131986.0,0,0,131986,2022-03-31
C,27565,59013.0,13000,59013.0,0,0,59013,2022-03-31
C,1189,6356608.0,13000,6356608.0,0,0,6306017,2024-09-07
C,36786,126716.0,13000,126716.0,0,0,126716,2022-03-31
C,6898,312022.0,13000,312022.0,0,0,247734,2024-09-30
C,14435,56349.0,13000,56349.0,0,0,56349,2022-03-31
C,10342,10399785.0,100000,10399785.0,0,0,10155279,2024-07-08
C,6897,945841.0,13000,945841.0,0,0,945694,2024-02-05
C,27564,95450.0,13000,95450.0,0,0,95450,2023-03-30
C,14434,348230.0,13000,348230.0,0,0,348230,2022-03-31
C,23477,773666.0,13000,773666.0,0,0,773666,2022-03-31
C,14433,59397.0,13000,59397.0,0,0,59397,2022-03-31
C,23476,127994.0,13000,127994.0,0,0,127994,2022-03-31
C,33659,26285.0,13000,26285.0,0,0,26285,2022-03-31
C,27563,261770.0,13000,261770.0,0,0,198715,2024-09-30
C,6896,103349.0,13000,103349.0,0,0,103349,2023-09-30
C,6895,27019.0,13000,27019.0,0,0,27019,2022-03-31
C,7179,533795.0,13000,533795.0,0,0,533795,2022-03-31
C,48302,62924.0,13000,62924.0,0,0,62924,2022-03-31
C,23629,26740.0,13000,26740.0,0,0,26740,2022-03-31
C,10147,16304425.0,50000,16304425.0,0,0,16094206,2024-09-10
C,14664,90018.0,13000,90018.0,0,0,90018,2022-03-31
C,18914,125412.0,13000,125412.0,0,0,125412,2022-03-31
C,18913,282380.0,13000,282380.0,0,0,282380,2023-04-20
C,7052,125635.0,13000,125635.0,0,0,125635,2022-03-31
C,40090,274637.0,13000,274637.0,0,0,274637,2023-04-20
C,27617,65058.0,13000,65058.0,0,0,65058,2022-03-31
C,23549,563428.0,13000,563428.0,0,0,504311,2024-09-03
C,49161,350959.0,13000,350959.0,0,0,350959,2022-07-29
C,7051,31546.0,13000,31546.0,0,0,31546,2022-08-30
C,14550,45247.0,13000,45247.0,0,0,45247,2022-12-24
C,25540,1563013.0,13000,1563013.0,0,0,1523086,2024-09-03
C,23445,387781.0,13000,387781.0,0,0,323493,2024-09-30
C,33599,135431.0,13000,135431.0,0,0,135431,2023-10-31
C,6838,103275.0,13000,103275.0,0,0,103275,2022-03-31
C,33598,133158.0,13000,133158.0,0,0,133158,2022-03-31
C,42343,66187.0,15000,66187.0,0,0,66187,2022-03-31
C,6837,1343791.0,20000,1343791.0,0,0,1343791,2022-07-29
C,31209,384387.0,13000,384387.0,0,0,384387,2023-03-23
C,6836,27218.0,13000,27218.0,0,0,27218,2022-03-31
C,6835,58648.0,13000,58648.0,0,0,58648,2022-11-23
C,31208,126225.0,13000,126225.0,0,0,126225,2022-03-31
C,14409,365428.0,13000,365428.0,0,0,330888,2024-09-30
C,33597,150941.0,13000,150941.0,0,0,150941,2022-03-31
C,23440,66020.0,13000,66020.0,0,0,66020,2022-12-24
C,33596,26879.0,13000,26879.0,0,0,26879,2022-03-31
C,14408,216377.0,13000,216377.0,0,0,152089,2024-09-30
C,43798,81454.0,13000,81454.0,0,0,81454,2022-03-31
C,45256,434272.0,13000,434272.0,0,0,434272,2022-03-31
C,43797,179622.0,13000,179622.0,0,0,179622,2022-03-31
C,36765,166200.0,13000,166200.0,0,0,163401,2024-02-29
C,23439,90809.0,13000,90809.0,0,0,90809,2023-03-30
C,6834,40949.0,13000,40949.0,0,0,40949,2022-08-30
C,6833,64008.0,13000,64008.0,0,0,64008,2022-03-31
C,52424,282925.0,13000,282925.0,0,0,274622,2024-03-31
C,31248,217131.0,13000,217131.0,0,0,217131,2023-06-30
C,7109,162773.0,13000,162773.0,0,0,162773,2022-03-31
C,31247,10810.0,13000,10810.0,0,0,10810,2022-03-31
C,31246,251783.0,13000,251783.0,0,0,251783,2022-03-31
C,31245,72284.0,13000,72284.0,0,0,72284,2022-03-31
C,7108,69862.0,13000,69862.0,0,0,69862,2022-03-31
C,31244,502925.0,13000,502925.0,0,0,502925,2023-04-19
C,21707,155298.0,13000,155298.0,0,0,155298,2022-09-06
C,3754,75147.0,13000,75147.0,0,0,75147,2022-12-24
C,21706,537174.0,13000,537174.0,0,0,422992,2024-09-30
C,5576,623955.0,13000,623955.0,0,0,559667,2024-09-30
C,13520,286103.0,13000,286103.0,0,0,221815,2024-09-30
C,5575,27111.0,13000,27111.0,0,0,27111,2022-03-31
C,13519,55896.0,13000,55896.0,0,0,55896,2022-08-30
C,5574,309990.0,13000,309990.0,0,0,309990,2022-03-31
C,22803,128737.0,13000,128737.0,0,0,128737,2022-03-31
C,5573,85885.0,13000,85885.0,0,0,85885,2022-03-31
C,1294,261442.0,13000,261442.0,0,0,261442,2022-03-31
C,5572,229715.0,13000,229715.0,0,0,229715,2022-03-31
C,45200,167026.0,13000,167026.0,0,0,167026,2022-03-31
C,18390,144028.0,13000,144028.0,0,0,139995,2024-02-29
C,5571,73298.0,13000,73298.0,0,0,73298,2022-07-29
C,22802,553247.0,13000,553247.0,0,0,488959,2024-09-30
C,22801,31982.0,13000,31982.0,0,0,31982,2022-03-31
C,27139,448534.0,13000,448534.0,0,0,448534,2022-08-30
C,22800,243603.0,13000,243603.0,0,0,243603,2022-03-31
C,39952,391865.0,13000,391865.0,0,0,390110,2024-02-07
C,5570,371878.0,13000,371878.0,0,0,371878,2022-07-29
C,5569,257159.0,13000,257159.0,0,0,257159,2022-03-31
C,22799,104277.0,13000,104277.0,0,0,104277,2022-03-31
C,18389,32111.0,13000,32111.0,0,0,32111,2022-10-27
C,45199,210736.0,13000,210736.0,0,0,210736,2022-03-31
C,33296,435633.0,13000,435633.0,0,0,395826,2024-07-31
C,47653,1737847.0,13000,1737847.0,0,0,1674431,2024-09-16
C,27133,197794.0,13000,197794.0,0,0,197794,2022-03-31
C,22794,51247.0,13000,51247.0,0,0,51247,2022-03-31
C,13510,179900.0,13000,179900.0,0,0,179900,2023-03-30
C,36448,240830.0,13000,240830.0,0,0,240830,2022-11-23
C,30968,968710.0,13000,968710.0,0,0,929542,2024-08-12
C,30967,289983.0,13000,289983.0,0,0,289983,2022-03-31
C,30966,26789.0,13000,26789.0,0,0,26789,2022-03-31
